N,y,q,r,y_digits,q_digits,q_norm,q_bin,y_six_digits,exact,correct_digits,valid_digits
299,76722,256,178,5,3,0.8590604,Q75_100,False,0,1,3
299,86996,290,286,5,3,0.97315436,Q75_100,False,0,2,3
299,67179,224,203,5,3,0.75167785,Q75_100,False,0,2,3
299,40684,136,20,5,3,0.45637584,Q25_50,False,0,1,2
299,4029,13,142,4,2,0.04362416,Q0_25,False,1,3,3
299,39332,131,163,5,3,0.43959732,Q25_50,False,0,2,3
299,70401,235,136,5,3,0.7885906,Q75_100,False,0,1,3
299,55626,186,12,5,3,0.62416107,Q50_75,False,0,1,2
299,40874,136,210,5,3,0.45637584,Q25_50,False,0,1,3
299,80349,268,217,5,3,0.89932886,Q75_100,False,0,2,3
299,62533,209,42,5,3,0.70134228,Q50_75,False,0,1,2
299,25203,84,87,5,2,0.28187919,Q25_50,False,0,1,2
299,62567,209,76,5,3,0.70134228,Q50_75,False,0,1,2
299,4826,16,42,4,2,0.05369128,Q0_25,False,1,2,2
299,64294,215,9,5,3,0.72147651,Q50_75,False,0,0,1
299,58870,196,266,5,3,0.65771812,Q50_75,False,0,1,3
299,4359,14,173,4,2,0.04697987,Q0_25,False,1,3,3
299,67690,226,116,5,3,0.75838926,Q75_100,False,0,1,3
299,22423,74,297,5,2,0.24832215,Q0_25,False,0,1,3
299,72030,240,270,5,3,0.80536913,Q75_100,False,0,0,3
299,35589,119,8,5,3,0.39932886,Q25_50,False,0,0,1
299,11146,37,83,5,2,0.12416107,Q0_25,False,0,1,2
299,68490,229,19,5,3,0.76845638,Q75_100,False,0,1,2
299,50298,168,66,5,3,0.56375839,Q50_75,False,0,1,2
299,57407,191,298,5,3,0.6409396,Q50_75,False,0,1,3
299,46493,155,148,5,3,0.52013423,Q50_75,False,0,2,3
299,69395,232,27,5,3,0.77852349,Q75_100,False,0,1,2
299,16699,55,254,5,2,0.18456376,Q0_25,False,0,1,3
299,42631,142,173,5,3,0.47651007,Q25_50,False,0,2,3
299,38912,130,42,5,3,0.43624161,Q25_50,False,0,1,2
299,60515,202,117,5,3,0.67785235,Q50_75,False,0,1,3
299,57159,191,50,5,3,0.6409396,Q50_75,False,0,0,2
299,63013,210,223,5,3,0.70469799,Q50_75,False,0,2,3
299,84235,281,216,5,3,0.94295302,Q75_100,False,0,1,3
299,20614,68,282,5,2,0.22818792,Q0_25,False,0,1,3
299,2540,8,148,4,1,0.02684564,Q0_25,False,0,2,3
299,67,0,67,2,1,0.0,Q0_25,False,1,2,2
299,80688,269,257,5,3,0.90268456,Q75_100,False,0,1,3
299,30640,102,142,5,3,0.34228188,Q25_50,False,0,2,3
299,45667,152,219,5,3,0.51006711,Q50_75,False,0,1,3
299,69103,231,34,5,3,0.77516779,Q75_100,False,0,1,2
299,78477,262,139,5,3,0.87919463,Q75_100,False,0,1,3
299,32047,107,54,5,3,0.3590604,Q25_50,False,0,1,2
299,86026,287,213,5,3,0.96308725,Q75_100,False,0,1,3
299,15085,50,135,5,2,0.16778523,Q0_25,False,0,2,3
299,64316,215,31,5,3,0.72147651,Q50_75,False,1,2,2
299,19203,64,67,5,2,0.2147651,Q0_25,False,0,1,2
299,28704,96,0,5,2,0.32214765,Q25_50,False,0,0,1
299,48119,160,279,5,3,0.53691275,Q50_75,False,0,2,3
299,31803,106,109,5,3,0.3557047,Q25_50,False,0,2,3
299,27989,93,182,5,2,0.31208054,Q25_50,False,0,1,3
299,17820,59,179,5,2,0.19798658,Q0_25,False,0,2,3
299,44877,150,27,5,3,0.5033557,Q50_75,False,0,1,2
299,13316,44,160,5,2,0.14765101,Q0_25,False,0,1,3
299,69988,234,22,5,3,0.7852349,Q75_100,False,0,1,2
299,61587,205,292,5,3,0.68791946,Q50_75,False,0,2,3
299,66365,221,286,5,3,0.74161074,Q50_75,False,0,1,3
299,69907,233,240,5,3,0.78187919,Q75_100,False,0,2,3
299,39401,131,232,5,3,0.43959732,Q25_50,False,0,2,3
299,14451,48,99,5,2,0.16107383,Q0_25,False,0,0,2
299,80122,267,289,5,3,0.89597315,Q75_100,False,0,1,3
299,50410,168,178,5,3,0.56375839,Q50_75,False,0,2,3
299,35940,120,60,5,3,0.40268456,Q25_50,False,0,0,2
299,72166,241,107,5,3,0.80872483,Q75_100,False,0,1,3
299,26243,87,230,5,2,0.29194631,Q25_50,False,0,1,3
299,33597,112,109,5,3,0.37583893,Q25_50,False,0,1,3
299,80848,270,118,5,3,0.90604027,Q75_100,False,0,1,3
299,53916,180,96,5,3,0.60402685,Q50_75,False,0,1,2
299,11505,38,143,5,2,0.12751678,Q0_25,False,0,2,3
299,63629,212,241,5,3,0.7114094,Q50_75,False,0,2,3
299,32431,108,139,5,3,0.36241611,Q25_50,False,0,1,3
299,20330,67,297,5,2,0.22483221,Q0_25,False,0,1,3
299,7309,24,133,4,2,0.08053691,Q0_25,False,1,3,3
299,33828,113,41,5,3,0.37919463,Q25_50,False,1,2,2
299,52309,174,283,5,3,0.58389262,Q50_75,False,0,1,3
299,42102,140,242,5,3,0.46979866,Q25_50,False,0,1,3
299,31705,106,11,5,3,0.3557047,Q25_50,False,1,2,2
299,23464,78,142,5,2,0.26174497,Q25_50,False,0,2,3
299,17311,57,268,5,2,0.19127517,Q0_25,False,0,1,3
299,5097,17,14,4,2,0.05704698,Q0_25,False,0,1,2
299,60980,203,283,5,3,0.68120805,Q50_75,False,0,1,3
299,4343,14,157,4,2,0.04697987,Q0_25,False,1,3,3
299,16135,53,288,5,2,0.17785235,Q0_25,False,0,1,3
299,7815,26,41,4,2,0.08724832,Q0_25,False,1,2,2
299,78782,263,145,5,3,0.88255034,Q75_100,False,0,1,3
299,50196,167,263,5,3,0.56040268,Q50_75,False,0,1,3
299,35852,119,271,5,3,0.39932886,Q25_50,False,1,3,3
299,4234,14,48,4,2,0.04697987,Q0_25,False,1,2,2
299,49370,165,35,5,3,0.55369128,Q50_75,False,0,1,2
299,16948,56,204,5,2,0.18791946,Q0_25,False,0,1,3
299,77596,259,155,5,3,0.86912752,Q75_100,False,0,2,3
299,68011,227,138,5,3,0.76174497,Q75_100,False,0,1,3
299,15293,51,44,5,2,0.17114094,Q0_25,False,0,1,2
299,86625,289,214,5,3,0.96979866,Q75_100,False,0,1,3
299,15175,50,225,5,2,0.16778523,Q0_25,False,0,1,3
299,27434,91,225,5,2,0.30536913,Q25_50,False,0,1,3
299,88167,294,261,5,3,0.98657718,Q75_100,False,0,2,3
299,9110,30,140,4,2,0.10067114,Q0_25,False,0,2,3
299,13021,43,164,5,2,0.1442953,Q0_25,False,0,2,3
299,54985,183,268,5,3,0.61409396,Q50_75,False,0,2,3
299,62116,207,223,5,3,0.69463087,Q50_75,False,0,2,3
299,10477,35,12,5,2,0.11744966,Q0_25,False,0,1,2
299,43642,145,287,5,3,0.48657718,Q25_50,False,0,1,3
299,4468,14,282,4,2,0.04697987,Q0_25,False,0,2,3
299,25855,86,141,5,2,0.2885906,Q25_50,False,1,3,3
299,67959,227,86,5,3,0.76174497,Q75_100,False,0,1,2
299,27423,91,214,5,2,0.30536913,Q25_50,False,0,1,3
299,63046,210,256,5,3,0.70469799,Q50_75,False,0,2,3
299,32480,108,188,5,3,0.36241611,Q25_50,False,0,2,3
299,75989,254,43,5,3,0.85234899,Q75_100,False,0,1,2
299,49546,165,211,5,3,0.55369128,Q50_75,False,0,1,3
299,87976,294,70,5,3,0.98657718,Q75_100,False,0,1,2
299,41742,139,181,5,3,0.46644295,Q25_50,False,1,3,3
299,9487,31,218,4,2,0.10402685,Q0_25,False,0,2,3
299,26146,87,133,5,2,0.29194631,Q25_50,False,0,1,3
299,68541,229,70,5,3,0.76845638,Q75_100,False,0,1,2
299,46044,153,297,5,3,0.51342282,Q50_75,False,0,1,3
299,66885,223,208,5,3,0.74832215,Q50_75,False,0,1,3
299,78700,263,63,5,3,0.88255034,Q75_100,False,0,1,2
299,47890,160,50,5,3,0.53691275,Q50_75,False,0,1,2
299,26027,87,14,5,2,0.29194631,Q25_50,False,0,1,2
299,29082,97,79,5,2,0.32550336,Q25_50,False,0,1,2
299,61883,206,289,5,3,0.69127517,Q50_75,False,0,1,3
299,58009,194,3,5,3,0.65100671,Q50_75,False,0,0,1
299,37881,126,207,5,3,0.42281879,Q25_50,False,0,2,3
299,33482,111,293,5,3,0.37248322,Q25_50,False,0,2,3
299,3023,10,33,4,2,0.03355705,Q0_25,False,1,2,2
299,34372,114,286,5,3,0.38255034,Q25_50,False,0,2,3
299,82540,276,16,5,3,0.9261745,Q75_100,False,0,1,2
299,86210,288,98,5,3,0.96644295,Q75_100,False,0,1,2
299,84165,281,146,5,3,0.94295302,Q75_100,False,0,2,3
299,61245,204,249,5,3,0.68456376,Q50_75,False,0,0,3
299,70834,236,270,5,3,0.79194631,Q75_100,False,0,1,3
299,9577,32,9,4,2,0.10738255,Q0_25,False,1,1,1
299,23347,78,25,5,2,0.26174497,Q25_50,False,0,1,2
299,16853,56,109,5,2,0.18791946,Q0_25,False,0,2,3
299,10871,36,107,5,2,0.12080537,Q0_25,False,0,2,3
299,80796,270,66,5,3,0.90604027,Q75_100,False,0,1,2
299,40353,134,287,5,3,0.44966443,Q25_50,False,0,1,3
299,8817,29,146,4,2,0.09731544,Q0_25,False,0,2,3
299,79310,265,75,5,3,0.88926174,Q75_100,False,0,1,2
299,19125,63,288,5,2,0.2114094,Q0_25,False,0,0,3
299,35866,119,285,5,3,0.39932886,Q25_50,False,0,2,3
299,67816,226,242,5,3,0.75838926,Q75_100,False,1,3,3
299,31963,106,269,5,3,0.3557047,Q25_50,False,0,0,3
299,74403,248,251,5,3,0.83221477,Q75_100,False,0,2,3
299,35620,119,39,5,3,0.39932886,Q25_50,False,0,1,2
299,8152,27,79,4,2,0.09060403,Q0_25,False,1,2,2
299,65541,219,60,5,3,0.73489933,Q50_75,False,0,1,2
299,24391,81,172,5,2,0.27181208,Q25_50,False,0,2,3
299,88268,295,63,5,3,0.98993289,Q75_100,False,0,1,2
299,38588,129,17,5,3,0.43288591,Q25_50,False,0,1,2
299,60877,203,180,5,3,0.68120805,Q50_75,False,0,1,3
299,11277,37,214,5,2,0.12416107,Q0_25,False,0,1,3
299,7673,25,198,4,2,0.08389262,Q0_25,False,1,3,3
299,76179,254,233,5,3,0.85234899,Q75_100,False,0,2,3
299,9058,30,88,4,2,0.10067114,Q0_25,False,1,2,2
299,42408,141,249,5,3,0.47315436,Q25_50,False,0,1,3
299,18949,63,112,5,2,0.2114094,Q0_25,False,1,3,3
299,72184,241,125,5,3,0.80872483,Q75_100,False,0,1,3
299,88980,297,177,5,3,0.9966443,Q75_100,False,0,2,3
299,52275,174,249,5,3,0.58389262,Q50_75,False,0,0,3
299,63546,212,158,5,3,0.7114094,Q50_75,False,0,1,3
299,87580,292,272,5,3,0.97986577,Q75_100,False,0,1,3
299,45364,151,215,5,3,0.50671141,Q50_75,False,0,1,3
299,51990,173,263,5,3,0.58053691,Q50_75,False,0,1,3
299,30587,102,89,5,3,0.34228188,Q25_50,False,0,0,2
299,79615,266,81,5,3,0.89261745,Q75_100,False,0,0,2
299,55435,185,120,5,3,0.62080537,Q50_75,False,0,2,3
299,42829,143,72,5,3,0.47986577,Q25_50,False,0,1,2
299,58106,194,100,5,3,0.65100671,Q50_75,False,0,1,3
299,10786,36,22,5,2,0.12080537,Q0_25,False,0,1,2
299,70465,235,200,5,3,0.7885906,Q75_100,False,0,1,3
299,14319,47,266,5,2,0.15771812,Q0_25,False,0,2,3
299,60685,202,287,5,3,0.67785235,Q50_75,False,0,1,3
299,15462,51,213,5,2,0.17114094,Q0_25,False,0,1,3
299,64508,215,223,5,3,0.72147651,Q50_75,False,0,2,3
299,6535,21,256,4,2,0.0704698,Q0_25,False,0,2,3
299,86342,288,230,5,3,0.96644295,Q75_100,False,0,2,3
299,39175,131,6,5,3,0.43959732,Q25_50,False,0,0,1
299,25957,86,243,5,2,0.2885906,Q25_50,False,0,2,3
299,79822,266,288,5,3,0.89261745,Q75_100,False,0,2,3
299,81963,274,37,5,3,0.91946309,Q75_100,False,0,0,2
299,14758,49,107,5,2,0.16442953,Q0_25,False,0,2,3
299,4406,14,220,4,2,0.04697987,Q0_25,False,0,2,3
299,29117,97,114,5,2,0.32550336,Q25_50,False,0,1,3
299,45082,150,232,5,3,0.5033557,Q50_75,False,0,2,3
299,59234,198,32,5,3,0.66442953,Q50_75,False,0,1,2
299,7210,24,34,4,2,0.08053691,Q0_25,False,1,2,2
299,53194,177,271,5,3,0.59395973,Q50_75,False,1,3,3
299,18753,62,215,5,2,0.20805369,Q0_25,False,0,1,3
299,56068,187,155,5,3,0.62751678,Q50_75,False,0,2,3
299,7709,25,234,4,2,0.08389262,Q0_25,False,1,3,3
299,50201,167,268,5,3,0.56040268,Q50_75,False,0,1,3
299,76294,255,49,5,3,0.8557047,Q75_100,False,0,1,2
299,40980,137,17,5,3,0.45973154,Q25_50,False,0,1,2
299,40280,134,214,5,3,0.44966443,Q25_50,False,0,1,3
299,85700,286,186,5,3,0.95973154,Q75_100,False,0,2,3
299,74921,250,171,5,3,0.83892617,Q75_100,False,0,1,3
299,12370,41,111,5,2,0.13758389,Q0_25,False,0,2,3
299,80046,267,213,5,3,0.89597315,Q75_100,False,0,2,3
299,50257,168,25,5,3,0.56375839,Q50_75,False,0,1,2
299,35520,118,238,5,3,0.39597315,Q25_50,False,0,1,3
299,80332,268,200,5,3,0.89932886,Q75_100,False,0,1,3
299,72655,242,297,5,3,0.81208054,Q75_100,False,0,1,3
299,14099,47,46,5,2,0.15771812,Q0_25,False,0,1,2
299,56458,188,246,5,3,0.63087248,Q50_75,False,0,1,3
299,38567,128,295,5,3,0.4295302,Q25_50,False,0,2,3
299,48453,162,15,5,3,0.54362416,Q50_75,False,0,1,2
299,27821,93,14,5,2,0.31208054,Q25_50,False,0,1,2
299,30753,102,255,5,3,0.34228188,Q25_50,False,0,2,3
299,75125,251,76,5,3,0.84228188,Q75_100,False,0,1,2
299,55356,185,41,5,3,0.62080537,Q50_75,False,1,2,2
299,5644,18,262,4,2,0.06040268,Q0_25,False,1,3,3
299,36666,122,188,5,3,0.40939597,Q25_50,False,0,1,3
299,6955,23,78,4,2,0.07718121,Q0_25,False,1,2,2
299,78072,261,33,5,3,0.87583893,Q75_100,False,0,1,2
299,75360,252,12,5,3,0.84563758,Q75_100,False,1,2,2
299,46099,154,53,5,3,0.51677852,Q50_75,False,0,1,2
299,64477,215,192,5,3,0.72147651,Q50_75,False,0,1,3
299,24703,82,185,5,2,0.27516779,Q25_50,False,0,2,3
299,44512,148,260,5,3,0.4966443,Q25_50,False,0,1,3
299,8129,27,56,4,2,0.09060403,Q0_25,False,1,2,2
299,32140,107,147,5,3,0.3590604,Q25_50,False,0,1,3
299,44708,149,157,5,3,0.5,Q50_75,False,0,2,3
299,66057,220,277,5,3,0.73825503,Q50_75,False,0,2,3
299,7918,26,144,4,2,0.08724832,Q0_25,False,1,3,3
299,72986,244,30,5,3,0.81879195,Q75_100,False,0,1,2
299,2934,9,243,4,1,0.03020134,Q0_25,False,1,3,3
299,23831,79,210,5,2,0.26510067,Q25_50,False,0,2,3
299,64554,215,269,5,3,0.72147651,Q50_75,False,0,1,3
299,58116,194,110,5,3,0.65100671,Q50_75,False,0,1,3
299,28607,95,202,5,2,0.31879195,Q25_50,False,0,2,3
299,383,1,84,3,1,0.0033557,Q0_25,False,1,2,2
299,88707,296,203,5,3,0.99328859,Q75_100,False,0,2,3
299,74192,248,40,5,3,0.83221477,Q75_100,False,0,1,2
299,78495,262,157,5,3,0.87919463,Q75_100,False,0,1,3
299,39781,133,14,5,3,0.44630872,Q25_50,False,0,1,2
299,74950,250,200,5,3,0.83892617,Q75_100,False,0,1,3
299,7390,24,214,4,2,0.08053691,Q0_25,False,0,2,3
299,86318,288,206,5,3,0.96644295,Q75_100,False,0,1,3
299,68077,227,204,5,3,0.76174497,Q75_100,False,0,2,3
299,29846,99,245,5,2,0.33221477,Q25_50,False,0,2,3
299,76643,256,99,5,3,0.8590604,Q75_100,False,0,1,2
299,32667,109,76,5,3,0.36577181,Q25_50,False,0,1,2
299,47435,158,193,5,3,0.53020134,Q50_75,False,0,2,3
299,69376,232,8,5,3,0.77852349,Q75_100,False,0,0,1
299,58603,195,298,5,3,0.65436242,Q50_75,False,0,0,3
299,1127,3,230,4,1,0.01006711,Q0_25,False,0,2,3
299,2057,6,263,4,1,0.02013423,Q0_25,False,0,2,3
299,78706,263,69,5,3,0.88255034,Q75_100,False,0,1,2
299,80360,268,228,5,3,0.89932886,Q75_100,False,0,1,3
299,74154,248,2,5,3,0.83221477,Q75_100,False,0,0,1
299,57816,193,109,5,3,0.64765101,Q50_75,False,0,1,3
299,76368,255,123,5,3,0.8557047,Q75_100,False,0,2,3
299,86382,288,270,5,3,0.96644295,Q75_100,False,0,1,3
299,3078,10,88,4,2,0.03355705,Q0_25,False,1,2,2
299,54157,181,38,5,3,0.60738255,Q50_75,False,0,1,2
299,32066,107,73,5,3,0.3590604,Q25_50,False,0,1,2
299,4835,16,51,4,2,0.05369128,Q0_25,False,0,1,2
299,23763,79,142,5,2,0.26510067,Q25_50,False,0,2,3
299,38650,129,79,5,3,0.43288591,Q25_50,False,0,1,2
299,43200,144,144,5,3,0.48322148,Q25_50,False,0,2,3
299,8940,29,269,4,2,0.09731544,Q0_25,False,1,3,3
299,32592,109,1,5,3,0.36577181,Q25_50,False,0,0,1
299,62080,207,187,5,3,0.69463087,Q50_75,False,0,2,3
299,33972,113,185,5,3,0.37919463,Q25_50,False,0,1,3
299,18116,60,176,5,2,0.20134228,Q0_25,False,0,1,3
299,67919,227,46,5,3,0.76174497,Q75_100,False,0,1,2
299,51237,171,108,5,3,0.5738255,Q50_75,False,0,2,3
299,9776,32,208,4,2,0.10738255,Q0_25,False,0,2,3
299,39896,133,129,5,3,0.44630872,Q25_50,False,0,1,3
299,24969,83,152,5,2,0.27852349,Q25_50,False,0,2,3
299,60842,203,145,5,3,0.68120805,Q50_75,False,0,1,3
299,78516,262,178,5,3,0.87919463,Q75_100,False,0,2,3
299,3092,10,102,4,2,0.03355705,Q0_25,False,0,2,3
299,81233,271,204,5,3,0.90939597,Q75_100,False,0,1,3
299,1272,4,76,4,1,0.01342282,Q0_25,False,1,2,2
299,73886,247,33,5,3,0.82885906,Q75_100,False,0,1,2
299,16458,55,13,5,2,0.18456376,Q0_25,False,0,1,2
299,22269,74,143,5,2,0.24832215,Q0_25,False,0,2,3
299,7383,24,207,4,2,0.08053691,Q0_25,False,0,2,3
299,66062,220,282,5,3,0.73825503,Q50_75,False,1,3,3
299,71310,238,148,5,3,0.79865772,Q75_100,False,0,2,3
299,14019,46,265,5,2,0.15436242,Q0_25,False,0,2,3
299,51678,172,250,5,3,0.57718121,Q50_75,False,0,1,3
299,3074,10,84,4,2,0.03355705,Q0_25,False,1,2,2
299,65593,219,112,5,3,0.73489933,Q50_75,False,1,3,3
299,30492,101,293,5,3,0.33892617,Q25_50,False,0,2,3
299,53899,180,79,5,3,0.60402685,Q50_75,False,0,1,2
299,2538,8,146,4,1,0.02684564,Q0_25,False,0,2,3
299,67505,225,230,5,3,0.75503356,Q75_100,False,0,1,3
299,72349,241,290,5,3,0.80872483,Q75_100,False,0,2,3
299,81198,271,169,5,3,0.90939597,Q75_100,False,0,0,3
299,21080,70,150,5,2,0.23489933,Q0_25,False,0,2,3
299,8687,29,16,4,2,0.09731544,Q0_25,False,1,2,2
299,83370,278,248,5,3,0.93288591,Q75_100,False,0,0,3
299,12673,42,115,5,2,0.1409396,Q0_25,False,0,2,3
299,68610,229,139,5,3,0.76845638,Q75_100,False,0,1,3
299,66830,223,153,5,3,0.74832215,Q50_75,False,0,1,3
299,41924,140,64,5,3,0.46979866,Q25_50,False,0,1,2
299,41342,138,80,5,3,0.46308725,Q25_50,False,0,1,2
299,10613,35,148,5,2,0.11744966,Q0_25,False,0,2,3
299,84273,281,254,5,3,0.94295302,Q75_100,False,0,1,3
299,35684,119,103,5,3,0.39932886,Q25_50,False,0,1,3
299,76394,255,149,5,3,0.8557047,Q75_100,False,0,1,3
299,57981,193,274,5,3,0.64765101,Q50_75,False,0,2,3
299,59472,198,270,5,3,0.66442953,Q50_75,False,0,1,3
299,64182,214,196,5,3,0.71812081,Q50_75,False,0,1,3
299,5921,19,240,4,2,0.06375839,Q0_25,False,1,3,3
299,27373,91,164,5,2,0.30536913,Q25_50,False,0,2,3
299,67214,224,238,5,3,0.75167785,Q75_100,False,0,2,3
299,10212,34,46,5,2,0.11409396,Q0_25,False,0,1,2
299,2842,9,151,4,1,0.03020134,Q0_25,False,0,2,3
299,58761,196,157,5,3,0.65771812,Q50_75,False,0,2,3
299,10807,36,43,5,2,0.12080537,Q0_25,False,0,1,2
299,57085,190,275,5,3,0.63758389,Q50_75,False,0,1,3
299,3580,11,291,4,2,0.03691275,Q0_25,False,1,3,3
299,56723,189,212,5,3,0.63422819,Q50_75,False,0,1,3
299,2085,6,291,4,1,0.02013423,Q0_25,False,1,3,3
299,6842,22,264,4,2,0.0738255,Q0_25,False,1,3,3
299,79563,266,29,5,3,0.89261745,Q75_100,False,0,1,2
299,86372,288,260,5,3,0.96644295,Q75_100,False,0,1,3
299,8675,29,4,4,2,0.09731544,Q0_25,False,0,0,1
299,74149,247,296,5,3,0.82885906,Q75_100,False,0,2,3
299,29526,98,224,5,2,0.32885906,Q25_50,False,0,1,3
299,38855,129,284,5,3,0.43288591,Q25_50,False,0,1,3
299,56000,187,87,5,3,0.62751678,Q50_75,False,0,1,2
299,84847,283,230,5,3,0.94966443,Q75_100,False,0,2,3
299,83811,280,91,5,3,0.93959732,Q75_100,False,1,2,2
299,45598,152,150,5,3,0.51006711,Q50_75,False,0,2,3
299,89139,298,37,5,3,1.0,Q75_100,False,0,1,2
299,61517,205,222,5,3,0.68791946,Q50_75,False,0,2,3
299,63082,210,292,5,3,0.70469799,Q50_75,False,0,2,3
299,63305,211,216,5,3,0.70805369,Q50_75,False,0,1,3
299,62244,208,52,5,3,0.69798658,Q50_75,False,0,1,2
299,76451,255,206,5,3,0.8557047,Q75_100,False,0,2,3
299,6791,22,213,4,2,0.0738255,Q0_25,False,0,2,3
299,17854,59,213,5,2,0.19798658,Q0_25,False,0,1,3
299,75878,253,231,5,3,0.84899329,Q75_100,False,0,2,3
299,67236,224,260,5,3,0.75167785,Q75_100,False,0,2,3
299,44294,148,42,5,3,0.4966443,Q25_50,False,0,1,2
299,36996,123,219,5,3,0.41275168,Q25_50,False,0,0,3
299,43609,145,254,5,3,0.48657718,Q25_50,False,0,1,3
299,55699,186,85,5,3,0.62416107,Q50_75,False,0,1,2
299,81047,271,18,5,3,0.90939597,Q75_100,False,0,1,2
299,32266,107,273,5,3,0.3590604,Q25_50,False,0,2,3
299,42817,143,60,5,3,0.47986577,Q25_50,False,0,1,2
299,15575,52,27,5,2,0.17449664,Q0_25,False,0,1,2
299,69719,233,52,5,3,0.78187919,Q75_100,False,1,2,2
299,11508,38,146,5,2,0.12751678,Q0_25,False,0,2,3
299,18106,60,166,5,2,0.20134228,Q0_25,False,0,2,3
299,44777,149,226,5,3,0.5,Q50_75,False,0,2,3
299,67460,225,185,5,3,0.75503356,Q75_100,False,0,2,3
299,7561,25,86,4,2,0.08389262,Q0_25,False,1,2,2
299,84814,283,197,5,3,0.94966443,Q75_100,False,0,1,3
299,25079,83,262,5,2,0.27852349,Q25_50,False,0,1,3
299,49813,166,179,5,3,0.55704698,Q50_75,False,0,2,3
299,177,0,177,3,1,0.0,Q0_25,False,1,3,3
299,13654,45,199,5,2,0.15100671,Q0_25,False,0,1,3
299,30770,102,272,5,3,0.34228188,Q25_50,False,0,1,3
299,9117,30,147,4,2,0.10067114,Q0_25,False,1,3,3
299,35788,119,207,5,3,0.39932886,Q25_50,False,0,2,3
299,64178,214,192,5,3,0.71812081,Q50_75,False,0,1,3
299,25411,84,295,5,2,0.28187919,Q25_50,False,0,2,3
299,23445,78,123,5,2,0.26174497,Q25_50,False,0,2,3
299,56373,188,161,5,3,0.63087248,Q50_75,False,1,3,3
299,40528,135,163,5,3,0.45302013,Q25_50,False,0,2,3
299,82042,274,116,5,3,0.91946309,Q75_100,False,0,1,3
299,42695,142,237,5,3,0.47651007,Q25_50,False,0,1,3
299,58750,196,146,5,3,0.65771812,Q50_75,False,0,2,3
299,5848,19,167,4,2,0.06375839,Q0_25,False,0,2,3
299,23800,79,179,5,2,0.26510067,Q25_50,False,0,2,3
299,33948,113,161,5,3,0.37919463,Q25_50,False,0,2,3
299,22239,74,113,5,2,0.24832215,Q0_25,False,0,2,3
299,6982,23,105,4,2,0.07718121,Q0_25,False,0,2,3
299,45766,153,19,5,3,0.51342282,Q50_75,False,0,1,2
299,89357,298,255,5,3,1.0,Q75_100,False,0,2,3
299,25124,84,8,5,2,0.28187919,Q25_50,False,0,0,1
299,14166,47,113,5,2,0.15771812,Q0_25,False,0,2,3
299,41609,139,48,5,3,0.46644295,Q25_50,False,0,1,2
299,81489,272,161,5,3,0.91275168,Q75_100,False,0,2,3
299,23604,78,282,5,2,0.26174497,Q25_50,False,0,1,3
299,55226,184,210,5,3,0.61744966,Q50_75,False,0,1,3
299,25101,83,284,5,2,0.27852349,Q25_50,False,0,1,3
299,69802,233,135,5,3,0.78187919,Q75_100,False,0,1,3
299,86479,289,68,5,3,0.96979866,Q75_100,False,0,1,2
299,87540,292,232,5,3,0.97986577,Q75_100,False,0,1,3
299,54117,180,297,5,3,0.60402685,Q50_75,False,0,2,3
299,54765,183,48,5,3,0.61409396,Q50_75,False,0,1,2
299,24425,81,206,5,2,0.27181208,Q25_50,False,0,1,3
299,64394,215,109,5,3,0.72147651,Q50_75,False,0,0,3
299,77837,260,97,5,3,0.87248322,Q75_100,False,0,1,2
299,54791,183,74,5,3,0.61409396,Q50_75,False,0,1,2
299,52252,174,226,5,3,0.58389262,Q50_75,False,0,1,3
299,81045,271,16,5,3,0.90939597,Q75_100,False,0,1,2
299,6551,21,272,4,2,0.0704698,Q0_25,False,1,3,3
299,43769,146,115,5,3,0.48993289,Q25_50,False,0,1,3
299,86629,289,218,5,3,0.96979866,Q75_100,False,0,1,3
299,22001,73,174,5,2,0.24496644,Q0_25,False,0,2,3
299,85253,285,38,5,3,0.95637584,Q75_100,False,0,1,2
299,3304,11,15,4,2,0.03691275,Q0_25,False,1,2,2
299,13121,43,264,5,2,0.1442953,Q0_25,False,0,1,3
299,37412,125,37,5,3,0.41946309,Q25_50,False,0,1,2
299,47982,160,142,5,3,0.53691275,Q50_75,False,0,1,3
299,43819,146,165,5,3,0.48993289,Q25_50,False,0,1,3
299,70797,236,233,5,3,0.79194631,Q75_100,False,0,2,3
299,16535,55,90,5,2,0.18456376,Q0_25,False,0,1,2
299,41890,140,30,5,3,0.46979866,Q25_50,False,0,1,2
299,33418,111,229,5,3,0.37248322,Q25_50,False,0,1,3
299,67104,224,128,5,3,0.75167785,Q75_100,False,0,1,3
299,72034,240,274,5,3,0.80536913,Q75_100,False,0,1,3
299,45335,151,186,5,3,0.50671141,Q50_75,False,0,2,3
299,27400,91,191,5,2,0.30536913,Q25_50,False,1,3,3
299,22350,74,224,5,2,0.24832215,Q0_25,False,0,1,3
299,44065,147,112,5,3,0.49328859,Q25_50,False,1,3,3
299,83320,278,198,5,3,0.93288591,Q75_100,False,0,2,3
299,15812,52,264,5,2,0.17449664,Q0_25,False,0,2,3
299,163,0,163,3,1,0.0,Q0_25,False,1,3,3
299,74236,248,84,5,3,0.83221477,Q75_100,False,0,1,2
299,72013,240,253,5,3,0.80536913,Q75_100,False,0,2,3
299,51921,173,194,5,3,0.58053691,Q50_75,False,0,2,3
299,944,3,47,3,1,0.01006711,Q0_25,False,1,2,2
