seed,x,digits,carry_bin,lsd_position,correct,n_terms,raw_coeff,carry_in,carry_out,total_pre_mod,edge_distance,target_digit
1,1862,4,high,7,1,0,0,0,0,0,0,0
1,1862,4,high,6,1,1,1,2,0,3,1,3
1,1862,4,high,5,1,2,16,8,2,24,2,4
1,1862,4,high,4,0,3,76,10,8,86,3,6
1,1862,4,high,3,0,4,100,7,10,107,3,7
1,1862,4,high,2,0,3,68,2,7,70,2,0
1,1862,4,high,1,0,2,24,0,2,24,1,4
1,1862,4,high,0,1,1,4,0,0,4,0,4
1,2394,4,high,7,1,0,0,0,0,0,0,0
1,2394,4,high,6,1,1,4,1,0,5,1,5
1,2394,4,high,5,0,2,12,5,1,17,2,7
1,2394,4,high,4,1,3,45,8,5,53,3,3
1,2394,4,high,3,0,4,70,11,8,81,3,1
1,2394,4,high,2,0,3,105,7,11,112,2,2
1,2394,4,high,1,1,2,72,1,7,73,1,3
1,2394,4,high,0,1,1,16,0,1,16,0,6
1,2265,4,high,7,1,0,0,0,0,0,0,0
1,2265,4,high,6,1,1,4,1,0,5,1,5
1,2265,4,high,5,0,2,8,3,1,11,2,1
1,2265,4,high,4,0,3,28,5,3,33,3,3
1,2265,4,high,3,0,4,44,6,5,50,3,0
1,2265,4,high,2,1,3,56,6,6,62,2,2
1,2265,4,high,1,1,2,60,2,6,62,1,2
1,2265,4,high,0,1,1,25,0,2,25,0,5
1,3149,4,high,7,1,0,0,0,0,0,0,0
1,3149,4,high,6,1,1,9,0,0,9,1,9
1,3149,4,high,5,0,2,6,3,0,9,2,9
1,3149,4,high,4,0,3,25,6,3,31,3,1
1,3149,4,high,3,0,4,62,4,6,66,3,6
1,3149,4,high,2,0,3,34,8,4,42,2,2
1,3149,4,high,1,1,2,72,8,8,80,1,0
1,3149,4,high,0,1,1,81,0,8,81,0,1
1,2117,4,high,7,1,0,0,0,0,0,0,0
1,2117,4,high,6,1,1,4,0,0,4,1,4
1,2117,4,high,5,0,2,4,0,0,4,2,4
1,2117,4,high,4,0,3,5,3,0,8,3,8
1,2117,4,high,3,0,4,30,1,3,31,3,1
1,2117,4,high,2,0,3,15,1,1,16,2,6
1,2117,4,high,1,1,2,14,4,1,18,1,8
1,2117,4,high,0,1,1,49,0,4,49,0,9
1,1323,4,high,7,1,0,0,0,0,0,0,0
1,1323,4,high,6,1,1,1,0,0,1,1,1
1,1323,4,high,5,0,2,6,1,0,7,2,7
1,1323,4,high,4,0,3,13,2,1,15,3,5
1,1323,4,high,3,0,4,18,2,2,20,3,0
1,1323,4,high,2,1,3,22,1,2,23,2,3
1,1323,4,high,1,1,2,12,0,1,12,1,2
1,1323,4,high,0,1,1,9,0,0,9,0,9
1,2993,4,high,7,1,0,0,0,0,0,0,0
1,2993,4,high,6,1,1,4,4,0,8,1,8
1,2993,4,high,5,1,2,36,13,4,49,2,9
1,2993,4,high,4,0,3,117,18,13,135,3,5
1,2993,4,high,3,0,4,174,14,18,188,3,8
1,2993,4,high,2,1,3,135,5,14,140,2,0
1,2993,4,high,1,1,2,54,0,5,54,1,4
1,2993,4,high,0,1,1,9,0,0,9,0,9
1,2191,4,high,7,1,0,0,0,0,0,0,0
1,2191,4,high,6,1,1,4,0,0,4,1,4
1,2191,4,high,5,1,2,4,4,0,8,2,8
1,2191,4,high,4,0,3,37,3,4,40,3,0
1,2191,4,high,3,0,4,22,8,3,30,3,0
1,2191,4,high,2,0,3,83,1,8,84,2,4
1,2191,4,high,1,1,2,18,0,1,18,1,8
1,2191,4,high,0,1,1,1,0,0,1,0,1
1,1319,4,high,7,1,0,0,0,0,0,0,0
1,1319,4,high,6,1,1,1,0,0,1,1,1
1,1319,4,high,5,1,2,6,1,0,7,2,7
1,1319,4,high,4,1,3,11,2,1,13,3,3
1,1319,4,high,3,1,4,24,5,2,29,3,9
1,1319,4,high,2,1,3,55,2,5,57,2,7
1,1319,4,high,1,1,2,18,8,2,26,1,6
1,1319,4,high,0,1,1,81,0,8,81,0,1
1,2279,4,high,7,1,0,0,0,0,0,0,0
1,2279,4,high,6,1,1,4,1,0,5,1,5
1,2279,4,high,5,1,2,8,3,1,11,2,1
1,2279,4,high,4,0,3,32,7,3,39,3,9
1,2279,4,high,3,0,4,64,9,7,73,3,3
1,2279,4,high,2,0,3,85,13,9,98,2,8
1,2279,4,high,1,1,2,126,8,13,134,1,4
1,2279,4,high,0,1,1,81,0,8,81,0,1
1,1834,4,high,7,1,0,0,0,0,0,0,0
1,1834,4,high,6,1,1,1,2,0,3,1,3
1,1834,4,high,5,1,2,16,7,2,23,2,3
1,1834,4,high,4,0,3,70,6,7,76,3,6
1,1834,4,high,3,0,4,56,7,6,63,3,3
1,1834,4,high,2,0,3,73,2,7,75,2,5
1,1834,4,high,1,1,2,24,1,2,25,1,5
1,1834,4,high,0,1,1,16,0,1,16,0,6
1,1579,4,high,7,1,0,0,0,0,0,0,0
1,1579,4,high,6,1,1,1,1,0,2,1,2
1,1579,4,high,5,1,2,10,4,1,14,2,4
1,1579,4,high,4,0,3,39,10,4,49,3,9
1,1579,4,high,3,0,4,88,15,10,103,3,3
1,1579,4,high,2,0,3,139,13,15,152,2,2
1,1579,4,high,1,1,2,126,8,13,134,1,4
1,1579,4,high,0,1,1,81,0,8,81,0,1
1,2668,4,high,7,1,0,0,0,0,0,0,0
1,2668,4,high,6,1,1,4,3,0,7,1,7
1,2668,4,high,5,0,2,24,7,3,31,2,1
1,2668,4,high,4,0,3,60,11,7,71,3,1
1,2668,4,high,3,0,4,104,14,11,118,3,8
1,2668,4,high,2,0,3,132,10,14,142,2,2
1,2668,4,high,1,1,2,96,6,10,102,1,2
1,2668,4,high,0,1,1,64,0,6,64,0,4
1,1206,4,high,7,1,0,0,0,0,0,0,0
1,1206,4,high,6,1,1,1,0,0,1,1,1
1,1206,4,high,5,1,2,4,0,0,4,2,4
1,1206,4,high,4,0,3,4,1,0,5,3,5
1,1206,4,high,3,0,4,12,2,1,14,3,4
1,1206,4,high,2,1,3,24,0,2,24,2,4
1,1206,4,high,1,1,2,0,3,0,3,1,3
1,1206,4,high,0,1,1,36,0,3,36,0,6
1,1664,4,high,7,1,0,0,0,0,0,0,0
1,1664,4,high,6,1,1,1,1,0,2,1,2
1,1664,4,high,5,0,2,12,5,1,17,2,7
1,1664,4,high,4,0,3,48,8,5,56,3,6
1,1664,4,high,3,0,4,80,8,8,88,3,8
1,1664,4,high,2,0,3,84,4,8,88,2,8
1,1664,4,high,1,1,2,48,1,4,49,1,9
1,1664,4,high,0,1,1,16,0,1,16,0,6
1,1799,4,high,7,1,0,0,0,0,0,0,0
1,1799,4,high,6,1,1,1,2,0,3,1,3
1,1799,4,high,5,0,2,14,8,2,22,2,2
1,1799,4,high,4,0,3,67,16,8,83,3,3
1,1799,4,high,3,0,4,144,22,16,166,3,6
1,1799,4,high,2,0,3,207,17,22,224,2,4
1,1799,4,high,1,1,2,162,8,17,170,1,0
1,1799,4,high,0,1,1,81,0,8,81,0,1
1,1598,4,high,7,1,0,0,0,0,0,0,0
1,1598,4,high,6,1,1,1,1,0,2,1,2
1,1598,4,high,5,0,2,10,5,1,15,2,5
1,1598,4,high,4,0,3,43,12,5,55,3,5
1,1598,4,high,3,0,4,106,17,12,123,3,3
1,1598,4,high,2,0,3,161,15,17,176,2,6
1,1598,4,high,1,1,2,144,6,15,150,1,0
1,1598,4,high,0,1,1,64,0,6,64,0,4
1,1136,4,high,7,1,0,0,0,0,0,0,0
1,1136,4,high,6,1,1,1,0,0,1,1,1
1,1136,4,high,5,0,2,2,0,0,2,2,2
1,1136,4,high,4,0,3,7,2,0,9,3,9
1,1136,4,high,3,0,4,18,2,2,20,3,0
1,1136,4,high,2,0,3,21,3,2,24,2,4
1,1136,4,high,1,1,2,36,3,3,39,1,9
1,1136,4,high,0,1,1,36,0,3,36,0,6
1,1779,4,high,7,1,0,0,0,0,0,0,0
1,1779,4,high,6,1,1,1,2,0,3,1,3
1,1779,4,high,5,0,2,14,7,2,21,2,1
1,1779,4,high,4,0,3,63,13,7,76,3,6
1,1779,4,high,3,0,4,116,18,13,134,3,4
1,1779,4,high,2,0,3,175,13,18,188,2,8
1,1779,4,high,1,1,2,126,8,13,134,1,4
1,1779,4,high,0,1,1,81,0,8,81,0,1
1,2482,4,high,7,1,0,0,0,0,0,0,0
1,2482,4,high,6,0,1,4,2,0,6,1,6
1,2482,4,high,5,0,2,16,5,2,21,2,1
1,2482,4,high,4,1,3,48,8,5,56,3,6
1,2482,4,high,3,0,4,72,8,8,80,3,0
1,2482,4,high,2,0,3,80,3,8,83,2,3
1,2482,4,high,1,1,2,32,0,3,32,1,2
1,2482,4,high,0,1,1,4,0,0,4,0,4
1,1638,4,high,7,1,0,0,0,0,0,0,0
1,1638,4,high,6,1,1,1,1,0,2,1,2
1,1638,4,high,5,0,2,12,4,1,16,2,6
1,1638,4,high,4,1,3,42,6,4,48,3,8
1,1638,4,high,3,0,4,52,11,6,63,3,3
1,1638,4,high,2,1,3,105,5,11,110,2,0
1,1638,4,high,1,1,2,48,6,5,54,1,4
1,1638,4,high,0,1,1,64,0,6,64,0,4
1,1785,4,high,7,1,0,0,0,0,0,0,0
1,1785,4,high,6,1,1,1,2,0,3,1,3
1,1785,4,high,5,0,2,14,7,2,21,2,1
1,1785,4,high,4,0,3,65,13,7,78,3,8
1,1785,4,high,3,0,4,122,14,13,136,3,6
1,1785,4,high,2,1,3,134,8,14,142,2,2
1,1785,4,high,1,1,2,80,2,8,82,1,2
1,1785,4,high,0,1,1,25,0,2,25,0,5
1,2503,4,high,7,1,0,0,0,0,0,0,0
1,2503,4,high,6,1,1,4,2,0,6,1,6
1,2503,4,high,5,0,2,20,2,2,22,2,2
1,2503,4,high,4,0,3,25,1,2,26,3,6
1,2503,4,high,3,0,4,12,3,1,15,3,5
1,2503,4,high,2,0,3,30,0,3,30,2,0
1,2503,4,high,1,1,2,0,0,0,0,1,0
1,2503,4,high,0,1,1,9,0,0,9,0,9
1,1774,4,high,7,1,0,0,0,0,0,0,0
1,1774,4,high,6,1,1,1,2,0,3,1,3
1,1774,4,high,5,0,2,14,7,2,21,2,1
1,1774,4,high,4,0,3,63,11,7,74,3,4
1,1774,4,high,3,0,4,106,11,11,117,3,7
1,1774,4,high,2,0,3,105,5,11,110,2,0
1,1774,4,high,1,1,2,56,1,5,57,1,7
1,1774,4,high,0,1,1,16,0,1,16,0,6
1,2766,4,high,7,1,0,0,0,0,0,0,0
1,2766,4,high,6,1,1,4,3,0,7,1,7
1,2766,4,high,5,0,2,28,8,3,36,2,6
1,2766,4,high,4,0,3,73,12,8,85,3,5
1,2766,4,high,3,0,4,108,12,12,120,3,0
1,2766,4,high,2,1,3,120,7,12,127,2,7
1,2766,4,high,1,1,2,72,3,7,75,1,5
1,2766,4,high,0,1,1,36,0,3,36,0,6
1,1394,4,high,7,1,0,0,0,0,0,0,0
1,1394,4,high,6,1,1,1,0,0,1,1,1
1,1394,4,high,5,0,2,6,3,0,9,2,9
1,1394,4,high,4,1,3,27,7,3,34,3,4
1,1394,4,high,3,0,4,62,11,7,73,3,3
1,1394,4,high,2,0,3,105,7,11,112,2,2
1,1394,4,high,1,1,2,72,1,7,73,1,3
1,1394,4,high,0,1,1,16,0,1,16,0,6
1,1615,4,high,7,1,0,0,0,0,0,0,0
1,1615,4,high,6,1,1,1,1,0,2,1,2
1,1615,4,high,5,0,2,12,4,1,16,2,6
1,1615,4,high,4,0,3,38,2,4,40,3,0
1,1615,4,high,3,0,4,22,6,2,28,3,8
1,1615,4,high,2,1,3,61,1,6,62,2,2
1,1615,4,high,1,1,2,10,2,1,12,1,2
1,1615,4,high,0,1,1,25,0,2,25,0,5
1,2296,4,high,7,1,0,0,0,0,0,0,0
1,2296,4,high,6,1,1,4,1,0,5,1,5
1,2296,4,high,5,1,2,8,4,1,12,2,2
1,2296,4,high,4,1,3,40,7,4,47,3,7
1,2296,4,high,3,0,4,60,11,7,71,3,1
1,2296,4,high,2,0,3,105,11,11,116,2,6
1,2296,4,high,1,1,2,108,3,11,111,1,1
1,2296,4,high,0,1,1,36,0,3,36,0,6
1,2770,4,high,7,1,0,0,0,0,0,0,0
1,2770,4,high,6,1,1,4,3,0,7,1,7
1,2770,4,high,5,0,2,28,8,3,36,2,6
1,2770,4,high,4,0,3,77,10,8,87,3,7
1,2770,4,high,3,0,4,98,4,10,102,3,2
1,2770,4,high,2,1,3,49,0,4,49,2,9
1,2770,4,high,1,1,2,0,0,0,0,1,0
1,2770,4,high,0,1,1,0,0,0,0,0,0
1,1062,4,high,7,1,0,0,0,0,0,0,0
1,1062,4,high,6,1,1,1,0,0,1,1,1
1,1062,4,high,5,1,2,0,1,0,1,2,1
1,1062,4,high,4,1,3,12,0,1,12,3,2
1,1062,4,high,3,0,4,4,3,0,7,3,7
1,1062,4,high,2,0,3,36,2,3,38,2,8
1,1062,4,high,1,0,2,24,0,2,24,1,4
1,1062,4,high,0,1,1,4,0,0,4,0,4
1,2229,4,high,7,1,0,0,0,0,0,0,0
1,2229,4,high,6,1,1,4,0,0,4,1,4
1,2229,4,high,5,1,2,8,1,0,9,2,9
1,2229,4,high,4,0,3,12,4,1,16,3,6
1,2229,4,high,3,0,4,44,4,4,48,3,8
1,2229,4,high,2,0,3,40,4,4,44,2,4
1,2229,4,high,1,1,2,36,8,4,44,1,4
1,2229,4,high,0,1,1,81,0,8,81,0,1
1,2976,4,high,7,1,0,0,0,0,0,0,0
1,2976,4,high,6,1,1,4,4,0,8,1,8
1,2976,4,high,5,0,2,36,12,4,48,2,8
1,2976,4,high,4,0,3,109,16,12,125,3,5
1,2976,4,high,3,0,4,150,16,16,166,3,6
1,2976,4,high,2,0,3,157,8,16,165,2,5
1,2976,4,high,1,1,2,84,3,8,87,1,7
1,2976,4,high,0,1,1,36,0,3,36,0,6
1,1411,4,high,7,1,0,0,0,0,0,0,0
1,1411,4,high,6,0,1,1,0,0,1,1,1
1,1411,4,high,5,0,2,8,1,0,9,2,9
1,1411,4,high,4,0,3,18,1,1,19,3,9
1,1411,4,high,3,0,4,10,0,1,10,3,0
1,1411,4,high,2,0,3,9,0,0,9,2,9
1,1411,4,high,1,1,2,2,0,0,2,1,2
1,1411,4,high,0,1,1,1,0,0,1,0,1
1,1582,4,high,7,1,0,0,0,0,0,0,0
1,1582,4,high,6,1,1,1,1,0,2,1,2
1,1582,4,high,5,0,2,10,5,1,15,2,5
1,1582,4,high,4,0,3,41,9,5,50,3,0
1,1582,4,high,3,0,4,84,8,9,92,3,2
1,1582,4,high,2,1,3,84,3,8,87,2,7
1,1582,4,high,1,1,2,32,0,3,32,1,2
1,1582,4,high,0,1,1,4,0,0,4,0,4
1,3139,4,high,7,1,0,0,0,0,0,0,0
1,3139,4,high,6,1,1,9,0,0,9,1,9
1,3139,4,high,5,0,2,6,2,0,8,2,8
1,3139,4,high,4,0,3,19,6,2,25,3,5
1,3139,4,high,3,0,4,60,3,6,63,3,3
1,3139,4,high,2,0,3,27,6,3,33,2,3
1,3139,4,high,1,0,2,54,8,6,62,1,2
1,3139,4,high,0,1,1,81,0,8,81,0,1
1,1360,4,high,7,1,0,0,0,0,0,0,0
1,1360,4,high,6,1,1,1,0,0,1,1,1
1,1360,4,high,5,0,2,6,2,0,8,2,8
1,1360,4,high,4,0,3,21,3,2,24,3,4
1,1360,4,high,3,0,4,36,3,3,39,3,9
1,1360,4,high,2,1,3,36,0,3,36,2,6
1,1360,4,high,1,1,2,0,0,0,0,1,0
1,1360,4,high,0,1,1,0,0,0,0,0,0
1,2924,4,high,7,1,0,0,0,0,0,0,0
1,2924,4,high,6,1,1,4,4,0,8,1,8
1,2924,4,high,5,0,2,36,9,4,45,2,5
1,2924,4,high,4,0,3,89,5,9,94,3,4
1,2924,4,high,3,0,4,52,7,5,59,3,9
1,2924,4,high,2,0,3,76,1,7,77,2,7
1,2924,4,high,1,1,2,16,1,1,17,1,7
1,2924,4,high,0,1,1,16,0,1,16,0,6
1,2865,4,high,7,1,0,0,0,0,0,0,0
1,2865,4,high,6,1,1,4,4,0,8,1,8
1,2865,4,high,5,0,2,32,10,4,42,2,2
1,2865,4,high,4,0,3,88,12,10,100,3,0
1,2865,4,high,3,0,4,116,12,12,128,3,8
1,2865,4,high,2,1,3,116,6,12,122,2,2
1,2865,4,high,1,1,2,60,2,6,62,1,2
1,2865,4,high,0,1,1,25,0,2,25,0,5
1,2829,4,high,7,1,0,0,0,0,0,0,0
1,2829,4,high,6,1,1,4,4,0,8,1,8
1,2829,4,high,5,0,2,32,8,4,40,2,0
1,2829,4,high,4,0,3,72,8,8,80,3,0
1,2829,4,high,3,0,4,68,15,8,83,3,3
1,2829,4,high,2,1,3,148,4,15,152,2,2
1,2829,4,high,1,1,2,36,8,4,44,1,4
1,2829,4,high,0,1,1,81,0,8,81,0,1
1,1495,4,high,7,1,0,0,0,0,0,0,0
1,1495,4,high,6,1,1,1,1,0,2,1,2
1,1495,4,high,5,0,2,8,4,1,12,2,2
1,1495,4,high,4,0,3,34,9,4,43,3,3
1,1495,4,high,3,0,4,82,13,9,95,3,5
1,1495,4,high,2,1,3,121,9,13,130,2,0
1,1495,4,high,1,1,2,90,2,9,92,1,2
1,1495,4,high,0,1,1,25,0,2,25,0,5
1,3067,4,high,7,1,0,0,0,0,0,0,0
1,3067,4,high,6,1,1,9,0,0,9,1,9
1,3067,4,high,5,0,2,0,4,0,4,2,4
1,3067,4,high,4,0,3,36,4,4,40,3,0
1,3067,4,high,3,0,4,42,4,4,46,3,6
1,3067,4,high,2,0,3,36,8,4,44,2,4
1,3067,4,high,1,0,2,84,4,8,88,1,8
1,3067,4,high,0,1,1,49,0,4,49,0,9
1,2904,4,high,7,1,0,0,0,0,0,0,0
1,2904,4,high,6,1,1,4,4,0,8,1,8
1,2904,4,high,5,1,2,36,8,4,44,2,4
1,2904,4,high,4,0,3,81,2,8,83,3,3
1,2904,4,high,3,0,4,16,7,2,23,3,3
1,2904,4,high,2,0,3,72,0,7,72,2,2
1,2904,4,high,1,1,2,0,1,0,1,1,1
1,2904,4,high,0,1,1,16,0,1,16,0,6
1,3055,4,high,7,1,0,0,0,0,0,0,0
1,3055,4,high,6,1,1,9,0,0,9,1,9
1,3055,4,high,5,1,2,0,3,0,3,2,3
1,3055,4,high,4,0,3,30,3,3,33,3,3
1,3055,4,high,3,0,4,30,3,3,33,3,3
1,3055,4,high,2,1,3,25,5,3,30,2,0
1,3055,4,high,1,1,2,50,2,5,52,1,2
1,3055,4,high,0,1,1,25,0,2,25,0,5
1,1852,4,high,7,1,0,0,0,0,0,0,0
1,1852,4,high,6,1,1,1,2,0,3,1,3
1,1852,4,high,5,1,2,16,8,2,24,2,4
1,1852,4,high,4,0,3,74,8,8,82,3,2
1,1852,4,high,3,0,4,84,5,8,89,3,9
1,1852,4,high,2,0,3,57,2,5,59,2,9
1,1852,4,high,1,1,2,20,0,2,20,1,0
1,1852,4,high,0,1,1,4,0,0,4,0,4
1,2264,4,high,7,1,0,0,0,0,0,0,0
1,2264,4,high,6,1,1,4,1,0,5,1,5
1,2264,4,high,5,1,2,8,3,1,11,2,1
1,2264,4,high,4,0,3,28,4,3,32,3,2
1,2264,4,high,3,0,4,40,5,4,45,3,5
1,2264,4,high,2,0,3,52,4,5,56,2,6
1,2264,4,high,1,1,2,48,1,4,49,1,9
1,2264,4,high,0,1,1,16,0,1,16,0,6
1,1974,4,high,7,1,0,0,0,0,0,0,0
1,1974,4,high,6,1,1,1,2,0,3,1,3
1,1974,4,high,5,0,2,18,10,2,28,2,8
1,1974,4,high,4,0,3,95,14,10,109,3,9
1,1974,4,high,3,0,4,134,12,14,146,3,6
1,1974,4,high,2,0,3,121,5,12,126,2,6
1,1974,4,high,1,1,2,56,1,5,57,1,7
1,1974,4,high,0,1,1,16,0,1,16,0,6
1,1634,4,high,7,1,0,0,0,0,0,0,0
1,1634,4,high,6,1,1,1,1,0,2,1,2
1,1634,4,high,5,0,2,12,4,1,16,2,6
1,1634,4,high,4,0,3,42,4,4,46,3,6
1,1634,4,high,3,0,4,44,5,4,49,3,9
1,1634,4,high,2,0,3,57,2,5,59,2,9
1,1634,4,high,1,0,2,24,1,2,25,1,5
1,1634,4,high,0,1,1,16,0,1,16,0,6
1,2596,4,high,7,1,0,0,0,0,0,0,0
1,2596,4,high,6,1,1,4,2,0,6,1,6
1,2596,4,high,5,1,2,20,7,2,27,2,7
1,2596,4,high,4,0,3,61,12,7,73,3,3
1,2596,4,high,3,0,4,114,15,12,129,3,9
1,2596,4,high,2,0,3,141,11,15,152,2,2
1,2596,4,high,1,1,2,108,3,11,111,1,1
1,2596,4,high,0,1,1,36,0,3,36,0,6
1,2711,4,high,7,1,0,0,0,0,0,0,0
1,2711,4,high,6,1,1,4,3,0,7,1,7
1,2711,4,high,5,1,2,28,5,3,33,2,3
1,2711,4,high,4,0,3,53,1,5,54,3,4
1,2711,4,high,3,0,4,18,1,1,19,3,9
1,2711,4,high,2,1,3,15,0,1,15,2,5
1,2711,4,high,1,1,2,2,0,0,2,1,2
1,2711,4,high,0,1,1,1,0,0,1,0,1
1,2407,4,high,7,1,0,0,0,0,0,0,0
1,2407,4,high,6,1,1,4,1,0,5,1,5
1,2407,4,high,5,0,2,16,1,1,17,2,7
1,2407,4,high,4,0,3,16,3,1,19,3,9
1,2407,4,high,3,0,4,28,5,3,33,3,3
1,2407,4,high,2,0,3,56,0,5,56,2,6
1,2407,4,high,1,1,2,0,4,0,4,1,4
1,2407,4,high,0,1,1,49,0,4,49,0,9
1,2360,4,high,7,1,0,0,0,0,0,0,0
1,2360,4,high,6,1,1,4,1,0,5,1,5
1,2360,4,high,5,0,2,12,3,1,15,2,5
1,2360,4,high,4,0,3,33,3,3,36,3,6
1,2360,4,high,3,0,4,36,3,3,39,3,9
1,2360,4,high,2,1,3,36,0,3,36,2,6
1,2360,4,high,1,1,2,0,0,0,0,1,0
1,2360,4,high,0,1,1,0,0,0,0,0,0
1,1318,4,high,7,1,0,0,0,0,0,0,0
1,1318,4,high,6,1,1,1,0,0,1,1,1
1,1318,4,high,5,0,2,6,1,0,7,2,7
1,1318,4,high,4,1,3,11,2,1,13,3,3
1,1318,4,high,3,0,4,22,5,2,27,3,7
1,1318,4,high,2,0,3,49,2,5,51,2,1
1,1318,4,high,1,1,2,16,6,2,22,1,2
1,1318,4,high,0,1,1,64,0,6,64,0,4
1,1693,4,high,7,1,0,0,0,0,0,0,0
1,1693,4,high,6,1,1,1,1,0,2,1,2
1,1693,4,high,5,0,2,12,6,1,18,2,8
1,1693,4,high,4,0,3,54,12,6,66,3,6
1,1693,4,high,3,0,4,114,12,12,126,3,6
1,1693,4,high,2,0,3,117,5,12,122,2,2
1,1693,4,high,1,1,2,54,0,5,54,1,4
1,1693,4,high,0,1,1,9,0,0,9,0,9
1,1970,4,high,7,1,0,0,0,0,0,0,0
1,1970,4,high,6,1,1,1,2,0,3,1,3
1,1970,4,high,5,0,2,18,10,2,28,2,8
1,1970,4,high,4,0,3,95,13,10,108,3,8
1,1970,4,high,3,0,4,126,4,13,130,3,0
1,1970,4,high,2,1,3,49,0,4,49,2,9
1,1970,4,high,1,1,2,0,0,0,0,1,0
1,1970,4,high,0,1,1,0,0,0,0,0,0
1,2519,4,high,7,1,0,0,0,0,0,0,0
1,2519,4,high,6,1,1,4,2,0,6,1,6
1,2519,4,high,5,1,2,20,3,2,23,2,3
1,2519,4,high,4,0,3,29,5,3,34,3,4
1,2519,4,high,3,0,4,46,9,5,55,3,5
1,2519,4,high,2,0,3,91,2,9,93,2,3
1,2519,4,high,1,1,2,18,8,2,26,1,6
1,2519,4,high,0,1,1,81,0,8,81,0,1
1,1722,4,high,7,1,0,0,0,0,0,0,0
1,1722,4,high,6,0,1,1,1,0,2,1,2
1,1722,4,high,5,1,2,14,5,1,19,2,9
1,1722,4,high,4,0,3,53,3,5,56,3,6
1,1722,4,high,3,0,4,32,3,3,35,3,5
1,1722,4,high,2,0,3,32,0,3,32,2,2
1,1722,4,high,1,1,2,8,0,0,8,1,8
1,1722,4,high,0,1,1,4,0,0,4,0,4
1,2825,4,high,7,1,0,0,0,0,0,0,0
1,2825,4,high,6,0,1,4,3,0,7,1,7
1,2825,4,high,5,0,2,32,7,3,39,2,9
1,2825,4,high,4,0,3,72,6,7,78,3,8
1,2825,4,high,3,0,4,52,8,6,60,3,0
1,2825,4,high,2,1,3,84,2,8,86,2,6
1,2825,4,high,1,1,2,20,2,2,22,1,2
1,2825,4,high,0,1,1,25,0,2,25,0,5
1,1587,4,high,7,1,0,0,0,0,0,0,0
1,1587,4,high,6,1,1,1,1,0,2,1,2
1,1587,4,high,5,0,2,10,5,1,15,2,5
1,1587,4,high,4,0,3,41,10,5,51,3,1
1,1587,4,high,3,0,4,94,14,10,108,3,8
1,1587,4,high,2,0,3,134,11,14,145,2,5
1,1587,4,high,1,0,2,112,4,11,116,1,6
1,1587,4,high,0,1,1,49,0,4,49,0,9
1,2735,4,high,7,1,0,0,0,0,0,0,0
1,2735,4,high,6,1,1,4,3,0,7,1,7
1,2735,4,high,5,0,2,28,6,3,34,2,4
1,2735,4,high,4,0,3,61,7,6,68,3,8
1,2735,4,high,3,1,4,62,8,7,70,3,0
1,2735,4,high,2,0,3,79,3,8,82,2,2
1,2735,4,high,1,1,2,30,2,3,32,1,2
1,2735,4,high,0,1,1,25,0,2,25,0,5
1,1588,4,high,7,1,0,0,0,0,0,0,0
1,1588,4,high,6,1,1,1,1,0,2,1,2
1,1588,4,high,5,0,2,10,5,1,15,2,5
1,1588,4,high,4,0,3,41,11,5,52,3,2
1,1588,4,high,3,0,4,96,15,11,111,3,1
1,1588,4,high,2,0,3,144,13,15,157,2,7
1,1588,4,high,1,1,2,128,6,13,134,1,4
1,1588,4,high,0,1,1,64,0,6,64,0,4
1,2737,4,high,7,1,0,0,0,0,0,0,0
1,2737,4,high,6,1,1,4,3,0,7,1,7
1,2737,4,high,5,0,2,28,6,3,34,2,4
1,2737,4,high,4,1,3,61,8,6,69,3,9
1,2737,4,high,3,0,4,70,11,8,81,3,1
1,2737,4,high,2,0,3,107,4,11,111,2,1
1,2737,4,high,1,1,2,42,4,4,46,1,6
1,2737,4,high,0,1,1,49,0,4,49,0,9
1,2461,4,high,7,1,0,0,0,0,0,0,0
1,2461,4,high,6,1,1,4,2,0,6,1,6
1,2461,4,high,5,1,2,16,4,2,20,2,0
1,2461,4,high,4,0,3,40,5,4,45,3,5
1,2461,4,high,3,0,4,52,4,5,56,3,6
1,2461,4,high,2,0,3,44,1,4,45,2,5
1,2461,4,high,1,1,2,12,0,1,12,1,2
1,2461,4,high,0,1,1,1,0,0,1,0,1
1,1354,4,high,7,1,0,0,0,0,0,0,0
1,1354,4,high,6,1,1,1,0,0,1,1,1
1,1354,4,high,5,1,2,6,2,0,8,2,8
1,1354,4,high,4,1,3,19,4,2,23,3,3
1,1354,4,high,3,0,4,38,5,4,43,3,3
1,1354,4,high,2,0,3,49,4,5,53,2,3
1,1354,4,high,1,1,2,40,1,4,41,1,1
1,1354,4,high,0,1,1,16,0,1,16,0,6
1,2431,4,high,7,1,0,0,0,0,0,0,0
1,2431,4,high,6,1,1,4,1,0,5,1,5
1,2431,4,high,5,1,2,16,3,1,19,2,9
1,2431,4,high,4,0,3,28,2,3,30,3,0
1,2431,4,high,3,0,4,28,1,2,29,3,9
1,2431,4,high,2,0,3,17,0,1,17,2,7
1,2431,4,high,1,1,2,6,0,0,6,1,6
1,2431,4,high,0,1,1,1,0,0,1,0,1
1,2774,4,high,7,1,0,0,0,0,0,0,0
1,2774,4,high,6,1,1,4,3,0,7,1,7
1,2774,4,high,5,0,2,28,8,3,36,2,6
1,2774,4,high,4,0,3,77,12,8,89,3,9
